illness_name,complication,sickness
肾母细胞瘤,Treatment_of_department,精索静脉曲张
子宫颈平滑肌瘤,Treatment_of_department,流产
子宫颈平滑肌瘤,Treatment_of_department,贫血
子宫颈平滑肌瘤,Treatment_of_department,不孕症
口腔菜花状乳头瘤病,Treatment_of_department,人乳头瘤病毒
胆囊肿瘤,Treatment_of_department,胆囊良性肿瘤
胆囊肿瘤,Treatment_of_department,胆囊类癌
胆囊肿瘤,Treatment_of_department,胆囊平滑肌肉瘤
骨巨细胞瘤,Treatment_of_department,骨折
颈部囊状淋巴管瘤,Treatment_of_department,小儿言语和语言障碍
颈部囊状淋巴管瘤,Treatment_of_department,锥体外系疾病
纤维肉瘤,Treatment_of_department,皮赘
上颌窦癌,Treatment_of_department,恶寒发热
上颌窦癌,Treatment_of_department,淋巴结炎
上颌窦癌,Treatment_of_department,颈淋巴结炎
老年人胰腺癌,Treatment_of_department,黄疸
十二指肠类癌,Treatment_of_department,黄疸
十二指肠类癌,Treatment_of_department,肠梗阻
小儿急性淋巴细胞性白血病,Treatment_of_department,败血症
小儿急性淋巴细胞性白血病,Treatment_of_department,贫血
十二指肠腺癌,Treatment_of_department,黄疸
十二指肠腺癌,Treatment_of_department,贫血
脑干肿瘤,Treatment_of_department,意识障碍
隆突性皮肤纤维肉瘤,Treatment_of_department,恶性黑色素瘤
阴囊炎性癌,Treatment_of_department,前列腺癌
阴囊炎性癌,Treatment_of_department,直肠癌
转移性骨肿瘤,Treatment_of_department,骨肉瘤
转移性骨肿瘤,Treatment_of_department,淋巴瘤
大肠腺瘤,Treatment_of_department,肠套叠
大肠腺瘤,Treatment_of_department,肠梗阻
骨淋巴管瘤,Treatment_of_department,乳糜胸
骨淋巴管瘤,Treatment_of_department,骨折
眼眶肿瘤,Treatment_of_department,眼眶脂肪肉瘤
眼眶肿瘤,Treatment_of_department,眼眶骨肉瘤
眼眶肿瘤,Treatment_of_department,眼眶骨化纤维瘤
胃类癌瘤,Treatment_of_department,拉肚子
老年人食管癌,Treatment_of_department,气管食管瘘
胃恶性淋巴瘤,Treatment_of_department,肠梗阻
颈部纤维瘤,Treatment_of_department,颈椎病
结肠类癌,Treatment_of_department,心力衰竭
结肠类癌,Treatment_of_department,营养不良
结肠类癌,Treatment_of_department,休克
神经元肿瘤和神经元与神经胶质混合性肿瘤,Treatment_of_department,恶性肿瘤所致贫血
粘液表皮样癌,Treatment_of_department,面神经炎
黏膜白斑,Treatment_of_department,脓毒症和菌血症
血管脂肪瘤,Treatment_of_department,肝囊肿
疣状癌,Treatment_of_department,尖锐湿疣
疣状癌,Treatment_of_department,鳞状细胞癌
软组织肿瘤,Treatment_of_department,低血糖症
骨样骨瘤,Treatment_of_department,斜颈
阴道恶性肿瘤,Treatment_of_department,血尿
阴道恶性肿瘤,Treatment_of_department,便秘
混合瘤,Treatment_of_department,泪腺混合瘤
肺部少见的恶性肿瘤,Treatment_of_department,肺转移瘤
原发性腮腺淋巴瘤,Treatment_of_department,恶性淋巴瘤
Kaposis肉瘤,Treatment_of_department,骨肉瘤
神经胶质瘤,Treatment_of_department,脑疝
神经胶质瘤,Treatment_of_department,偏瘫型偏头痛
眼部肿瘤,Treatment_of_department,眼部毛细血管瘤
眼部肿瘤,Treatment_of_department,眼部神经纤维瘤病
外阴表皮内瘤变,Treatment_of_department,阴道横纹肌肉瘤
膈肌麻痹,Treatment_of_department,肺癌
老年人原发性肝癌,Treatment_of_department,消化道出血
老年人原发性肝癌,Treatment_of_department,肝性脑病
老年急性白血病,Treatment_of_department,肺咳
老年急性白血病,Treatment_of_department,细菌感染性肺炎
肝母细胞瘤,Treatment_of_department,腭裂
肝母细胞瘤,Treatment_of_department,巨舌
肝母细胞瘤,Treatment_of_department,脐疝
前列腺肉瘤,Treatment_of_department,贫血
前列腺肉瘤,Treatment_of_department,前列腺癌
颌面部淋巴管瘤,Treatment_of_department,巨舌
乳腺脂肪肉瘤,Treatment_of_department,乳腺囊性增生症
外阴上皮样肉瘤,Treatment_of_department,外阴炎
腺淋巴瘤,Treatment_of_department,细菌感染性肺炎
基底细胞腺瘤,Treatment_of_department,角膜炎
外阴疣状癌,Treatment_of_department,外阴炎
恶性间皮瘤,Treatment_of_department,尿道癌
恶性间皮瘤,Treatment_of_department,人流后妇科病
恶性间皮瘤,Treatment_of_department,女性尿道癌
鼻咽肉瘤,Treatment_of_department,淋巴癌
汗腺癌,Treatment_of_department,肺转移瘤
颅骨骨瘤,Treatment_of_department,老年人颅内压增高
大肠恶性淋巴瘤,Treatment_of_department,肠套叠
大肠恶性淋巴瘤,Treatment_of_department,肠梗阻
卵巢纤维瘤,Treatment_of_department,肠扭转
鼻咽血管纤维瘤,Treatment_of_department,贫血
乳腺叶状囊肉瘤,Treatment_of_department,脑膜转移瘤
外阴早期浸润性鳞癌,Treatment_of_department,肺癌
肿瘤性息肉,Treatment_of_department,贫血
食管乳头状瘤,Treatment_of_department,食道癌
小肠肿瘤,Treatment_of_department,转移性小肠肿瘤
小肠肿瘤,Treatment_of_department,小肠类癌
小肠肿瘤,Treatment_of_department,小肠腺癌
胸腺囊肿,Treatment_of_department,胸腺囊肿
胃平滑肌瘤,Treatment_of_department,幽门梗阻
胃平滑肌瘤,Treatment_of_department,贫血
卵巢交界性肿瘤,Treatment_of_department,坏死性淋巴结炎
软骨肉瘤,Treatment_of_department,骨折
皮脂腺癌,Treatment_of_department,全身化脓性感染
皮脂腺癌,Treatment_of_department,肺癌
椎管内神经鞘瘤,Treatment_of_department,脑脊液漏
乳头状囊腺瘤,Treatment_of_department,咽峡炎
乳头状囊腺瘤,Treatment_of_department,咽炎
阴道鳞状上皮癌,Treatment_of_department,肠瘘
阴道鳞状上皮癌,Treatment_of_department,膀胱炎
阴道鳞状上皮癌,Treatment_of_department,尿道狭窄
大汗腺癌,Treatment_of_department,功能性呕吐
粘液癌,Treatment_of_department,粘液表皮样癌
粘液癌,Treatment_of_department,心脏内粘液瘤
外阴卡波西肉瘤,Treatment_of_department,淋巴水肿
融合性网状乳头瘤病,Treatment_of_department,瘙痒症
类癌综合征,Treatment_of_department,哮喘
类癌综合征,Treatment_of_department,拉肚子
阴道良性肿瘤,Treatment_of_department,神经纤维瘤
毛母质瘤,Treatment_of_department,肺炎性假瘤
鲍恩病,Treatment_of_department,子宫恶性肿瘤
鲍恩病,Treatment_of_department,恶性肿瘤所致贫血
鲍恩病,Treatment_of_department,复发性卵巢恶性肿瘤
肺错构瘤,Treatment_of_department,支气管扩张
老年人慢性淋巴细胞白血病,Treatment_of_department,贫血
伴有脂肪瘤样痣的褶皱皮肤,Treatment_of_department,肿胀
内生性软骨瘤,Treatment_of_department,骨折
家族性甲状腺非髓样癌,Treatment_of_department,甲状腺癌
血管球瘤,Treatment_of_department,营养不良
肛管直肠恶性黑色素瘤,Treatment_of_department,肠梗阻
纤维瘤病,Treatment_of_department,骨纤维肉瘤
纤维瘤病,Treatment_of_department,多发性骨髓瘤
纤维瘤病,Treatment_of_department,软骨肉瘤
表皮松解性棘皮瘤,Treatment_of_department,瘙痒症
胶质母细胞瘤,Treatment_of_department,小儿颅内出血
乳腺癌皮肤转移,Treatment_of_department,脱发
外耳道乳头状瘤,Treatment_of_department,慢性化脓性中耳炎
阴道腺癌,Treatment_of_department,结节性筋膜炎
男性尿道癌,Treatment_of_department,血尿
横纹肌肉瘤,Treatment_of_department,脂肪肉瘤
骨嗜酸性肉芽肿,Treatment_of_department,骨折
气管肿瘤,Treatment_of_department,上气道梗阻
气管肿瘤,Treatment_of_department,气管食管瘘
主动脉瘤,Treatment_of_department,神经系统的放射性损伤
主动脉瘤,Treatment_of_department,动脉瘤
腹膜间皮瘤,Treatment_of_department,低血糖
乳管内乳头状瘤,Treatment_of_department,乳管内乳头状瘤
乳管内乳头状瘤,Treatment_of_department,乳头状小汗腺腺瘤
乳管内乳头状瘤,Treatment_of_department,乳房导管内乳头状瘤
胃泌素瘤,Treatment_of_department,消化道出血
胃泌素瘤,Treatment_of_department,溃疡病穿孔
胃泌素瘤,Treatment_of_department,拉肚子
泌乳素瘤,Treatment_of_department,高泌乳素血症
泌乳素瘤,Treatment_of_department,肢端肥大症
泌乳素瘤,Treatment_of_department,泌乳素瘤
腺瘤,Treatment_of_department,小汗腺汗管纤维腺瘤
腺瘤,Treatment_of_department,毛发腺瘤
腺瘤,Treatment_of_department,透明细胞汗腺腺瘤
骨肿瘤,Treatment_of_department,贫血
乳房纤维腺瘤,Treatment_of_department,乳腺癌肉瘤
乳房纤维腺瘤,Treatment_of_department,隐匿型乳腺癌
乳房纤维腺瘤,Treatment_of_department,炎性乳腺癌
上颌窦恶性肿瘤,Treatment_of_department,肿胀
阴道壁息肉,Treatment_of_department,阴道炎
滑膜肉瘤,Treatment_of_department,肺转移瘤
嗜铬细胞瘤,Treatment_of_department,高血压脑病
外阴癌,Treatment_of_department,颈部淋巴结转移癌
外阴癌,Treatment_of_department,外阴炎
外阴癌,Treatment_of_department,外阴湿疹
巴来特(Barrett)食管,Treatment_of_department,食管肿瘤
肾错构瘤,Treatment_of_department,肾盂肾炎
神经纤维瘤,Treatment_of_department,皮肤纤维瘤
胰腺囊肿,Treatment_of_department,胰腺脓肿
胰腺囊肿,Treatment_of_department,休克
胰腺囊肿,Treatment_of_department,黄疸
老年人肺癌,Treatment_of_department,肺不张
老年人肺癌,Treatment_of_department,上腔静脉综合征
肉瘤,Treatment_of_department,髌股关节疼痛
脑膜瘤,Treatment_of_department,神经纤维瘤病
脑膜瘤,Treatment_of_department,嗅觉障碍
睾丸肿瘤,Treatment_of_department,睾丸癌
高泌乳素血症,Treatment_of_department,偏头痛
高泌乳素血症,Treatment_of_department,粉刺
慢性淋巴细胞白血病,Treatment_of_department,多发性骨髓瘤
慢性淋巴细胞白血病,Treatment_of_department,肉瘤
慢性淋巴细胞白血病,Treatment_of_department,软组织肉瘤
脂溢性角化病,Treatment_of_department,脓毒症和菌血症
动脉瘤,Treatment_of_department,颅内动脉瘤
肺部良性肿瘤,Treatment_of_department,肺脓肿
骨肉瘤,Treatment_of_department,心脏病
骨肉瘤,Treatment_of_department,骨折
恶性黑色素瘤,Treatment_of_department,青光眼
宫颈上皮内瘤变,Treatment_of_department,宫颈复发癌
腮腺混合瘤,Treatment_of_department,面神经损伤
神经鞘瘤,Treatment_of_department,脑脊液漏
神经鞘瘤,Treatment_of_department,面神经损伤
老年人前列腺癌,Treatment_of_department,血尿
老年人前列腺癌,Treatment_of_department,贫血
颈部淋巴结转移癌,Treatment_of_department,气胸
绝经后子宫内膜癌,Treatment_of_department,贫血
宫颈腺癌,Treatment_of_department,乳腺癌
宫颈腺癌,Treatment_of_department,直肠癌
表皮囊肿,Treatment_of_department,脑膜炎
表皮囊肿,Treatment_of_department,脑室炎
霍奇金淋巴瘤,Treatment_of_department,中枢神经系统感染
霍奇金淋巴瘤,Treatment_of_department,淋巴癌
阴道癌,Treatment_of_department,青少年及小儿阴道透明细胞癌
阴道癌,Treatment_of_department,阴道腺癌
阴道癌,Treatment_of_department,阴道黑色素瘤
小儿白血病,Treatment_of_department,败血症
小儿白血病,Treatment_of_department,贫血
滋养细胞肿瘤,Treatment_of_department,腹膜炎
滋养细胞肿瘤,Treatment_of_department,肾病综合征
眼眶肉瘤,Treatment_of_department,上睑下垂
眼眶肉瘤,Treatment_of_department,眼球突出
非霍奇金淋巴瘤,Treatment_of_department,白血病
非霍奇金淋巴瘤,Treatment_of_department,肠梗阻
非霍奇金淋巴瘤,Treatment_of_department,尿毒症
基底细胞癌,Treatment_of_department,湿疹
基底细胞癌,Treatment_of_department,小儿基底细胞痣综合征
肾盂癌,Treatment_of_department,膀胱癌
肛门周围癌,Treatment_of_department,血尿
急性骨髓性白血病,Treatment_of_department,高尿酸血症
皮肤恶性黑色素瘤,Treatment_of_department,急性淋巴结炎
肠息肉,Treatment_of_department,消化道出血
肠息肉,Treatment_of_department,黄疸
肠息肉,Treatment_of_department,贫血
浆细胞瘤,Treatment_of_department,贫血
浆细胞瘤,Treatment_of_department,尿毒症
神经内分泌肿瘤,Treatment_of_department,肾结石
神经内分泌肿瘤,Treatment_of_department,阳痿
神经内分泌肿瘤,Treatment_of_department,月经失调性不孕症
睑板腺癌,Treatment_of_department,眶脑膜瘤
睑板腺癌,Treatment_of_department,结膜炎
瘢痕癌,Treatment_of_department,胶样粟丘疹
副乳乳腺癌,Treatment_of_department,湿疹
食管平滑肌瘤,Treatment_of_department,食管裂孔疝
食管平滑肌瘤,Treatment_of_department,猝死
食管平滑肌瘤,Treatment_of_department,食管憩室
恶性纤维组织细胞瘤,Treatment_of_department,上皮样肉瘤
咽喉部肿瘤,Treatment_of_department,小儿颅咽管瘤
咽喉部肿瘤,Treatment_of_department,咽畸胎瘤
咽喉部肿瘤,Treatment_of_department,咽部神经鞘膜瘤
女性尿道癌,Treatment_of_department,尿道狭窄
宫颈浸润癌,Treatment_of_department,阴道炎
纵隔肿瘤,Treatment_of_department,胸腺瘤
输尿管肿瘤,Treatment_of_department,膀胱肿瘤
髓母细胞瘤,Treatment_of_department,外伤后颅内积气
髓母细胞瘤,Treatment_of_department,脑积水
男性乳腺癌,Treatment_of_department,乳头溢液
卵泡囊肿,Treatment_of_department,老年人急腹症
骨软骨瘤,Treatment_of_department,骨肉瘤
骨软骨瘤,Treatment_of_department,骨折
胸腺癌,Treatment_of_department,肾病综合征
胰腺肿瘤,Treatment_of_department,老年人胰腺癌
胰腺肿瘤,Treatment_of_department,胰腺肉瘤
胰腺肿瘤,Treatment_of_department,胰腺癌
胃肠道癌,Treatment_of_department,化脓性汗腺炎
残胃癌,Treatment_of_department,残胃平滑肌肉瘤
残胃癌,Treatment_of_department,残胃淋巴瘤
淋巴瘤样丘疹病,Treatment_of_department,皮下T细胞淋巴瘤
颅内动脉瘤,Treatment_of_department,蛛网膜下腔出血
颅内动脉瘤,Treatment_of_department,脑蛛网膜下腔出血
腮腺恶性肿瘤,Treatment_of_department,面瘫
颅咽管瘤,Treatment_of_department,脑膜炎
颅咽管瘤,Treatment_of_department,意识障碍
颅咽管瘤,Treatment_of_department,脑积水
听神经瘤,Treatment_of_department,眩晕
听神经瘤,Treatment_of_department,面瘫
听神经瘤,Treatment_of_department,耳聋
炎性乳腺癌,Treatment_of_department,急性淋巴结炎
炎性乳腺癌,Treatment_of_department,急性淋巴管炎
腺样囊性癌,Treatment_of_department,面瘫
恶性葡萄胎,Treatment_of_department,休克
骨瘤,Treatment_of_department,癫痫
癌性神经肌病,Treatment_of_department,瘫痪
腱鞘巨细胞瘤,Treatment_of_department,纤维瘤
皮赘,Treatment_of_department,缺血性坏死
胆囊良性肿瘤,Treatment_of_department,胆囊结石
皮脂腺腺瘤,Treatment_of_department,皮脂腺癌
老年人胃癌,Treatment_of_department,幽门梗阻
老年人胃癌,Treatment_of_department,胃穿孔
鳞状细胞癌,Treatment_of_department,骨髓炎
鳞状细胞癌,Treatment_of_department,骨膜炎
早期乳腺癌,Treatment_of_department,乳头内陷
早期乳腺癌,Treatment_of_department,贫血
胸腺瘤,Treatment_of_department,重症肌无力
胸腺瘤,Treatment_of_department,肾病综合征
原发性肝癌,Treatment_of_department,肝性脑病
原发性肝癌,Treatment_of_department,肝硬化
原发性肝癌,Treatment_of_department,贫血
子宫内膜癌,Treatment_of_department,子宫肌瘤
子宫内膜癌,Treatment_of_department,多囊卵巢综合征
子宫内膜癌,Treatment_of_department,功血
老年人肥厚型心肌病,Treatment_of_department,心绞痛
老年性皮肤萎缩,Treatment_of_department,尿失禁
老年人钙化性瓣膜病,Treatment_of_department,心力衰竭
老年人钙化性瓣膜病,Treatment_of_department,感染性心内膜炎
老年人脊髓亚急性联合变性,Treatment_of_department,贫血
老年人脊髓亚急性联合变性,Treatment_of_department,视神经萎缩
老年人急性呼吸窘迫综合征,Treatment_of_department,气胸
老年人乳腺癌,Treatment_of_department,胸腔积液
老年人乳腺癌,Treatment_of_department,黄疸
老年人高钙血症,Treatment_of_department,高血压
老年人院内获得性肺炎,Treatment_of_department,肺水肿
老年人院内获得性肺炎,Treatment_of_department,肺性脑病
老年人院内获得性肺炎,Treatment_of_department,急性心肌梗死
绝经与阿尔茨海默病综合征,Treatment_of_department,痴呆
老年人急性非淋巴细胞白血病,Treatment_of_department,贫血
老年人肺脓肿,Treatment_of_department,脓胸
老年人原发性骨髓纤维化,Treatment_of_department,心力衰竭
