name,detail,info_match
酸化甘油溶血试验,酸化甘油试验是检查当红细胞在甘油存在于低渗溶液氯化钠磷酸时，红细胞悬液的吸光度降至50%的时间(AGLT50)的时间。,"{'price': {'price': '￥5-￥6'}, 'notice': {'notice': '不合宜人群：无。  检查前禁忌：注意休息，保持空腹抽血。不要穿袖口过小、过紧的衣服，以避免在抽血时衣袖卷不上来或抽血后衣袖过紧，引起手臂血管血肿。 避免剧烈运动。  检查时要求：检查可能需要时间较长，需要耐心等待结果。'}}"
乙醇胶试验,是在人血中加入乙醇胶，此试验检查血浆中有无纤维蛋白单体及分解产物(FDP)。,"{'price': {'price': '￥3-￥5'}, 'notice': {'notice': '不合宜人群：有明显出血倾向的人群。  检查前禁忌：检查前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。体检前一天的晚八时以后，应禁食。  检查时要求：抽血时应放松心情，避免因恐惧造成血管的收缩、增加采血的困难。'}}"
动静脉瘘定位试验,动静脉瘘定位试验是一项用于检查静脉血管是否正常的辅助检查方法。动脉血含氧量多，二氧化碳少，呈鲜红色;静脉血含氧少，二氧化碳多，呈暗红色。当存在动静脉瘘时，由于动脉压力高于静脉，动脉血则进入静脉，使瘘管附近的静脉血颜色变浅。又因动脉的血压随心脏的收缩、舒张而变化，当动静脉瘘较粗大时，进入静脉的血流呈脉冲状态。通过此项检查可以判断相应的病征。,"{'price': {'price': ''}, 'notice': {'notice': '1、检查前禁忌： 保持正常的饮食及睡眠。  2、检查时要求：  （1）穿刺部位如位于动静脉瘘的远端，进入注射器的血液颜色则可接近于静脉血。颜色的变化取决于血压高低，瘘管与静脉管经之比，穿刺部位与瘘管的距离等。  (2)本试验只能初步定位，准确定位依赖多普勒超声或血管造影。  不合宜人群：躯干部位、深在的动静脉瘘。'}}"
环卵沉淀试验,环卵沉淀试验是一项用于检查寄生虫的辅助检查方法。成熟虫卵内毛蚴的分泌排泄物是良好的抗原性物质，抗原自卵内渗出后与血吸虫感染者血清作用时，在卵的周围形成特异性沉淀物，属于沉淀反应。是一项用于检查寄生虫的辅助检查方法。,"{'price': {'price': ''}, 'notice': {'notice': '1、检查前禁忌： 检查前不要吃抗寄生虫的药物，以免影响结果。  2、检查时要求：  （1）加入虫卵数量要适当，否则影响结果。计算虫卯时，凡不成熟卵和破坏卵不计算在内。  （2）检测每批标本应同时做阳性对照。用过的玻片应用3%苯酚液浸泡1—2d，以便消毒。  不合宜人群： 一般无不适合人群。'}}"
苯丙氨酸脱氨酶试验,苯氨酶试验是指如果细菌具有苯丙氨酸脱氨酶，能将培养基中的苯丙氨酸脱氨变成苯丙酮酸，酮酸能使三氯化铁指示剂变为绿色。变形杆菌和普罗菲登斯菌以及莫拉氏菌有苯丙氨酸脱氨酶的活力。主要用于肠杆菌科。,"{'price': {'price': '￥8'}, 'notice': {'notice': '不合宜人群： 没有。  检查前禁忌：注意劳逸结合，正常的饮食、卫生习惯，特别是注意尿道的卫生。  检查时要求：积极配合医生  细菌产生的苯丙氨酸脱氨酶使苯丙氨酸脱氨后生成苯丙酮酸，加入三氯化铁试剂后产生绿色反应。若延长时间，会引起退色。'}}"
主觉检查,和色弱的检查大多采用，一般在较明亮的自然光线下进行。测色盲色弱的常用方法：色线束试验，颜色混合测定器，假同色图。,"{'price': {'price': ''}, 'notice': {'notice': '1、检查前禁忌：是一种缺陷，要及时处理。  2、检查时要求：要在明亮的自然光下。  不合宜人群：没有特殊说明，体检的一项。'}}"
脑脊液溶菌酶,是一种水解酶，由18种氨基酸共120个氨基酸残基所组成，分子量为14500～17500的碱性多肽。溶菌酶主要来自于粒细胞、单核细胞和巨噬细胞，是反映吞噬细胞功能状态和一种较敏感指标，此酶参与非特异性防御功能。,"{'price': {'price': ''}, 'notice': {'notice': '检查前：受检查者应停止服用肾上腺素、异丙肾上腺素、哌替啶、烟碱、阿司匹林等药物，并保持合理的饮食和作息。  检查时：消除紧张焦虑的情绪。  不适宜人群：没有。'}}"
泪道检查,法包括荧光素试验和试验，用于判断泪道是否通畅及了解泪道阴塞的部位和性质。,"{'price': {'price': '￥13'}, 'notice': {'notice': '不合宜人群：这个没什么范围规定，眼睛没事就不必要检查。  检查前禁忌：注意动作要轻巧，忌粗暴操作。  检查时要求：患者取坐位或卧位。'}}"
血浆纤溶酶—抗纤溶酶复合物,血浆纤溶酶—抗纤溶酶复合物测定是对人体内的血浆纤溶酶—抗纤溶酶复合物进行含量测定，用于诊断纤溶活性，确诊血栓类疾病。,"{'price': {'price': '￥6-￥200'}, 'notice': {'notice': '1.检查前禁忌：检查前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。体检前一天 的晚八时以后，应禁食。  2.检查时要求：抽血时应放松心情，避免因恐惧造成血管的收缩、增加采血的困难。  不合宜人群：无。'}}"
淀粉水解试验,是淀粉这种多糖水解成单糖的试验。微生物对大分子的淀粉不能直接利用，必须靠产生的胞外酶将大分子物质分解才能被微生物吸收利用。胞外酶主要为水解酶，通过水解酶的作用将分子量大的物质降解为较小的化合物，使其能被运输至细胞内。例如水解淀粉为小分子的糊精、双糖和单糖。淀粉遇到碘液变蓝。,"{'price': {'price': '￥60'}, 'notice': {'notice': '淀粉水解的中间产物糊精(有分子量较大的红糊精和分子量较小的白糊精)，对碘反应的颜色变化是：紫色—棕色—黄色，若淀粉水解不彻底，也会有不同的颜色出现。'}}"
盐水输注试验,是通过下述原理进行的，正常情况下，盐水输注后，血钠及血容量的增加，大量钠盐进入肾单位远曲小管，可抑制肾小球旁细胞肾素的分泌，从而抑制血管素-醛固酮的分泌，使血中肾素、血管紧张素、醛固酮水平降低。,"{'price': {'price': ''}, 'notice': {'notice': '不合宜人群：暂时不明  检查前禁忌：注意正常的饮食，注意正常的作息，防止内分泌混乱。  检查时要求：积极配合医生的要求。'}}"
灭吐灵兴奋PRL试验,灭吐灵(MCP)兴奋PRL试验是通过以下原理进行的，分泌一种抑制因子(PIF)抑制PRL的分泌，PIF就是多巴胺，MCP是一种多巴胺受体拮抗剂，能对抗多巴胺对PRL的抑制作用，而促进PRL的分泌。,"{'price': {'price': '￥80'}, 'notice': {'notice': '1.检查前禁忌：注意正常的饮食，注意正常的作息，防止内分泌混乱。  2.检查时要求：积极配合医生的要求。  不合宜人群：暂时不明。'}}"
氧化醋酸AS-D萘酚酯酶染色,氧化醋酸AS-D萘酚酯酶染色是使用氧化醋酸AS-D萘酚酯酶对血样进行染色，用于帮助鉴别急性白血病的类型。,"{'price': {'price': ''}, 'notice': {'notice': '不合宜人群：有明显出血倾向的人群。  检查前禁忌：检查前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。体检前一天的晚八时以后，应禁食。  检查时要求：抽血时应放松心情，避免因恐惧造成血管的收缩、增加采血的困难。'}}"
石蕊牛乳试验,石蕊牛乳试验是根据牛乳内含有丰富的蛋白质和糖类，各种细菌对这些物质的分解能力不同，故可有数种不同反应，用以鉴别细菌的原理进行的试验。,"{'price': {'price': ''}, 'notice': {'notice': '1、检查前禁忌：注意正常的生活饮食习惯，注意个人卫生。  2、检查时要求：积极配合医生。  不合宜人群： 没有。'}}"
脑脊液钙调蛋白,调素是一种重要的钙调节蛋白，广泛存在于一切真核细胞内，对离子亲和力很高，为钙的细胞内受体。其主要的生理功能是调节的功能(包括神经递质的合成及释放、突触传递、轴浆运输及脑内蛋白质的磷酸化)、细胞多种运动、肌肉的收缩和舒张、多种酶的活性、素与岛素的合成与释放和糖原的代谢等。,"{'price': {'price': ''}, 'notice': {'notice': '检测前：病人需要好好休息，调整好心态。  检测时：病人或者家属要谨遵医师指导操作。  不适宜人群：没有。'}}"
巩膜硬度,巩膜即指球外围的白色部分，是眼睛最外层的纤维膜，也是个软组织，巩膜俗话叫白眼仁，占眼球纤维膜的后5/6，约总面积的30% 。,"{'price': {'price': '￥30'}, 'notice': {'notice': '不合宜人群：有突发病变的患者。  检查前禁忌：其忌乱用药，应到医院检查。  检查时要求：患者应配合医生嘱咐。'}}"
血浆激肽释放酶原,是对人体的血浆进行血浆激肽释放酶原的含量测定，用于与止血筛查。激肽原酶由哺乳动物脏、颈下腺及尿提取精制而得的蛋白酶。广泛存在于尿、血浆和腺组织，能促使无活性的激肽原释放出有活性的激肽。,"{'price': {'price': '￥8-￥30'}, 'notice': {'notice': '不合宜人群：无。  检查前禁忌：检查前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。体检前一天的晚八时以后，应禁食。  检查时要求：抽血时应放松心情，避免因恐惧造成血管的收缩、增加采血的困难。'}}"
腹颈静脉回流试验,腹颈静脉回流试验是一项用于检查静脉血管是否正常的一项辅助检查。同肝颈静脉回流试验。其原理是压迫腹部使腹腔压力升高，经传导间接压迫肝脏，回心血量增加。通过此项检查可以判断相应的病征。,"{'price': {'price': ''}, 'notice': {'notice': '1、检查前禁忌： 保持正常的饮食及作息。  2、检查时要求：病人仰卧，张口平稳呼吸，用右手压迫病人右上腹部30～60秒，若颈静脉出现显著的膨胀，或颈静脉搏动水平升高1cm以上，为肝颈静脉回流征阳性。  不合宜人群： 一般无不适合人群。'}}"
红细胞沉率,(ESR)是指红细胞在一定条件下沉降的速度而言，简称血沉。在健康人血沉数值波动于一个较狭窄范围内。在许多病理情况下血沉明显增快。红细胞沉降是多种因素互相作用的结果。,"{'price': {'price': '￥9'}, 'notice': {'notice': '一、抽血前的注意事项  1.抽血前一天不吃过于油腻、高蛋白食 物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2.体检前一天的晚八时以后，应禁食。  3.抽血时 应放松心情，避免因恐惧造成血管的收缩、增加采血的困难。  二、抽血后应注意  1.抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2.按压时间应充分。 各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3.抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4.若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
血清抗骨骼肌抗体,抗是一种能与α—辅肌动蛋白、肌球蛋白等自身抗原的抗体，多见于患者血清中。  重症肌病人中除了有很高的乙酰胆硷受体(ACHR)外，还有抗骨骼肌抗体、抗胸腺抗体、等，伴有胸腺异常，的病人，ASA阳性率可达92%，非合并胸的病人ASA阳性率30%，胸腺摘除术后可转阴。因此抗骨骼肌抗体对重症肌无力是否病房胸腺瘤的诊断较有价值。另外，病人和其他胶原病患者有时可见ASA；ASA的检测对于调控骨髓移植后自身免疫并发症的免疫抑制治疗有一定的价值。ASA常用间接免疫荧光法检测。,"{'price': {'price': '￥20-￥50'}, 'notice': {'notice': '一、抽血前的注意事项  1.抽血前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2.检查前一天的晚八时以后，应开始禁食12小时，以免影响检测结果。  3.抽血时应放松心情，避免因恐惧造成血管的收缩，增加采血的困难。  二、抽血后应注意  1.抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2.按压时间应充分。各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3.抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4.若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。  三、检验前请告知医生近期用药情况及特殊生理改变。'}}"
