illness_name,examination,examination_name
原发性混合型冷球蛋白血症性血管炎,Treatment_of_department,尿常规
原发性混合型冷球蛋白血症性血管炎,Treatment_of_department,血液生化六项
原发性混合型冷球蛋白血症性血管炎,Treatment_of_department,血沉
过敏性血管炎和肉芽肿病,Treatment_of_department,嗜酸性粒细胞数
过敏性血管炎和肉芽肿病,Treatment_of_department,胸部平片
过敏性血管炎和肉芽肿病,Treatment_of_department,血清免疫球蛋白E
褐黄病性关节炎,Treatment_of_department,四肢的骨和关节平片
褐黄病性关节炎,Treatment_of_department,风湿病化验检查项目
镰状细胞贫血,Treatment_of_department,骨髓显像
镰状细胞贫血,Treatment_of_department,血红蛋白S溶解度试验
镰状细胞贫血,Treatment_of_department,异常红细胞形态
先天性全丙种球蛋白低下血症,Treatment_of_department,血清免疫球蛋白A
先天性全丙种球蛋白低下血症,Treatment_of_department,血清免疫球蛋白G
先天性全丙种球蛋白低下血症,Treatment_of_department,血清免疫球蛋白D
急性风湿热肾损害,Treatment_of_department,尿常规
急性风湿热肾损害,Treatment_of_department,肾功能
多肌腱末端病,Treatment_of_department,四肢的骨和关节平片
布氏杆菌性关节炎,Treatment_of_department,四肢的骨和关节平片
布氏杆菌性关节炎,Treatment_of_department,补体结合试验
化脓性腱鞘炎,Treatment_of_department,骨与关节MRI
化脓性腱鞘炎,Treatment_of_department,四肢CT
化脓性腱鞘炎,Treatment_of_department,体温
痿病,Treatment_of_department,运动功能检查
血管炎前期综合征,Treatment_of_department,血清类风湿因子
血管炎前期综合征,Treatment_of_department,血凝试验
非酮症高血糖-高渗性昏迷,Treatment_of_department,尿素
非酮症高血糖-高渗性昏迷,Treatment_of_department,大生化检查
非酮症高血糖-高渗性昏迷,Treatment_of_department,血液生化六项
特发性脊柱侧凸,Treatment_of_department,尿常规
特发性脊柱侧凸,Treatment_of_department,脊柱弯曲度
特发性脊柱侧凸,Treatment_of_department,肺功能
神经性关节病,Treatment_of_department,四肢的骨和关节平片
神经性关节病,Treatment_of_department,骨与关节MRI
神经性关节病,Treatment_of_department,关节检查
变应性皮肤结节性血管炎,Treatment_of_department,尿常规
变应性皮肤结节性血管炎,Treatment_of_department,肾功能
变应性皮肤结节性血管炎,Treatment_of_department,胸部平片
桡神经麻痹,Treatment_of_department,两手互握试验
桡神经麻痹,Treatment_of_department,拇指对掌试验
桡神经麻痹,Treatment_of_department,合掌分掌试验
髋关节前脱位,Treatment_of_department,内拉通线检查
髋关节前脱位,Treatment_of_department,望远镜试验
巨细胞动脉炎和风湿性多肌痛,Treatment_of_department,肝功能
巨细胞动脉炎和风湿性多肌痛,Treatment_of_department,血管彩超
巨细胞动脉炎和风湿性多肌痛,Treatment_of_department,积液β2-微球蛋白
小儿神经管畸形,Treatment_of_department,颅脑MRI
小儿神经管畸形,Treatment_of_department,脊柱椎体平扫
小儿神经管畸形,Treatment_of_department,颅脑CT
韦格纳肉芽肿,Treatment_of_department,尿常规
韦格纳肉芽肿,Treatment_of_department,便常规
韦格纳肉芽肿,Treatment_of_department,大生化检查
增生性骨关节病,Treatment_of_department,四肢的骨和关节平片
增生性骨关节病,Treatment_of_department,血沉
增生性骨关节病,Treatment_of_department,WBC
急性单纯疱疹病毒性脑炎,Treatment_of_department,脑脊液细胞计数
急性单纯疱疹病毒性脑炎,Treatment_of_department,脑脊液蛋白定量
急性单纯疱疹病毒性脑炎,Treatment_of_department,颅脑CT
闭塞性动脉硬化,Treatment_of_department,眼科检查
闭塞性动脉硬化,Treatment_of_department,大生化检查
高弓足,Treatment_of_department,四肢的骨和关节平片
高弓足,Treatment_of_department,骨与关节MRI
高弓足,Treatment_of_department,足畸形检查
老年性紫癜,Treatment_of_department,血浆凝血酶
老年性紫癜,Treatment_of_department,骨髓象分析
纤维肌痛综合征,Treatment_of_department,脑脊液P物质
出血性紫癜,Treatment_of_department,血浆凝血酶
出血性紫癜,Treatment_of_department,血液检查
出血性紫癜,Treatment_of_department,凝血时间
重症肌无力危象,Treatment_of_department,腾喜龙试验
重症肌无力危象,Treatment_of_department,新斯的明试验
脊索瘤,Treatment_of_department,膀胱造影
脊索瘤,Treatment_of_department,脊椎平片
脊索瘤,Treatment_of_department,MRI
化脓性关节炎,Treatment_of_department,涂片
化脓性关节炎,Treatment_of_department,血沉
化脓性关节炎,Treatment_of_department,中性粒细胞计数
继发性甲状旁腺功能亢进症,Treatment_of_department,肾功能
继发性甲状旁腺功能亢进症,Treatment_of_department,维生素D
继发性甲状旁腺功能亢进症,Treatment_of_department,血液电解质
盘状红斑狼疮,Treatment_of_department,狼疮细胞试验
盘状红斑狼疮,Treatment_of_department,皮肤颜色
盘状红斑狼疮,Treatment_of_department,血流变学检查
营养不良,Treatment_of_department,身体器官功能与营养
营养不良,Treatment_of_department,BMI指数
营养不良,Treatment_of_department,血清锌
萎缩性咽炎,Treatment_of_department,纤维鼻咽镜
萎缩性咽炎,Treatment_of_department,耳、鼻、咽拭子细菌培养
脂肪肉瘤,Treatment_of_department,肿瘤相关抗原
脂肪肉瘤,Treatment_of_department,ECT
脂肪肉瘤,Treatment_of_department,血常规
诺卡菌性巩膜炎,Treatment_of_department,巩膜硬度
诺卡菌性巩膜炎,Treatment_of_department,巩膜检查法
小儿贾第虫病,Treatment_of_department,十二指肠液和胆汁寄生虫
小儿贾第虫病,Treatment_of_department,粪便寄生虫
肺荚膜组织胞浆菌病,Treatment_of_department,痰液病原体
肺荚膜组织胞浆菌病,Treatment_of_department,痰液显微镜检查
肺荚膜组织胞浆菌病,Treatment_of_department,补体结合试验
糖尿病肾病,Treatment_of_department,尿白蛋白清除率
糖尿病肾病,Treatment_of_department,内生肌酐清除率
糖尿病肾病,Treatment_of_department,肾小球滤过率
副球孢子菌病,Treatment_of_department,尿常规
副球孢子菌病,Treatment_of_department,真菌感染的实验室检查
副球孢子菌病,Treatment_of_department,皮肤真菌镜检
利斯特菌病,Treatment_of_department,真菌培养
利斯特菌病,Treatment_of_department,直接涂片检查
利斯特菌病,Treatment_of_department,心电图
小儿流行性感冒,Treatment_of_department,血清流感病毒抗体
小儿流行性感冒,Treatment_of_department,痰及下呼吸道分泌物标本的细菌学检验
小儿流行性感冒,Treatment_of_department,血凝抑制试验
肺球孢子菌病,Treatment_of_department,痰液病原体
肺球孢子菌病,Treatment_of_department,痰液显微镜检查
肺球孢子菌病,Treatment_of_department,皮肤试验
肺诺卡菌病,Treatment_of_department,痰液显微镜检查
肺诺卡菌病,Treatment_of_department,胸部平片
肺诺卡菌病,Treatment_of_department,肺活检
胸部丝虫病,Treatment_of_department,寄生虫血液检查
胸部丝虫病,Treatment_of_department,嗜酸性粒细胞数
胸部丝虫病,Treatment_of_department,微丝蚴
马尔堡病毒病,Treatment_of_department,肝功能
恙虫病性肺炎,Treatment_of_department,胸部CT
恙虫病性肺炎,Treatment_of_department,胸透
恙虫病性肺炎,Treatment_of_department,胸部平片
亚急性坏死性脊髓炎,Treatment_of_department,脑脊液检查-化学检查-蛋白质检查
亚急性坏死性脊髓炎,Treatment_of_department,血管造影
亚急性坏死性脊髓炎,Treatment_of_department,血液电解质
青霉病,Treatment_of_department,真菌培养
青霉病,Treatment_of_department,皮肤真菌镜检
过敏性哮喘,Treatment_of_department,肺功能
过敏性哮喘,Treatment_of_department,痰液显微镜检查
过敏性哮喘,Treatment_of_department,动脉血气分析
结节性痒疹,Treatment_of_department,皮损
股骨头坏死,Treatment_of_department,4字试验
股骨头坏死,Treatment_of_department,四肢的骨和关节平片
股骨头坏死,Treatment_of_department,骨与关节MRI
康诺尔立克次体斑疹热,Treatment_of_department,吖啶橙免疫荧光法
康诺尔立克次体斑疹热,Treatment_of_department,补体结合试验
康诺尔立克次体斑疹热,Treatment_of_department,RPR
接触性皮炎,Treatment_of_department,免疫病理检查
接触性皮炎,Treatment_of_department,皮肤病的物理检查
接触性皮炎,Treatment_of_department,过敏原检测
大动脉炎,Treatment_of_department,抗“O”试验
大动脉炎,Treatment_of_department,血沉
大动脉炎,Treatment_of_department,胸部平片
巴西紫热,Treatment_of_department,肾功能
巴西紫热,Treatment_of_department,肝功能
巴西紫热,Treatment_of_department,脑脊液细菌培养
神经莱姆病,Treatment_of_department,脑脊液细胞计数
神经莱姆病,Treatment_of_department,脑脊液细胞学检查
神经莱姆病,Treatment_of_department,脑脊液病原体
小儿急性血行播散型肺结核,Treatment_of_department,结核菌素皮内试验
小儿急性血行播散型肺结核,Treatment_of_department,脑脊液细菌培养
小儿急性血行播散型肺结核,Treatment_of_department,脑脊液的显微镜检查
糖尿病酮症酸中毒,Treatment_of_department,缓冲液
糖尿病酮症酸中毒,Treatment_of_department,葡萄糖可的松耐量试验
糖尿病酮症酸中毒,Treatment_of_department,二氧化碳总量
柯萨奇病毒疹,Treatment_of_department,体液免疫检测法
柯萨奇病毒疹,Treatment_of_department,脑脊液病原体
输尿管结核,Treatment_of_department,静脉尿路造影
输尿管结核,Treatment_of_department,尿液细菌学检查
输尿管结核,Treatment_of_department,脱落细胞
皮肤阿米巴病,Treatment_of_department,真菌组织病理学
皮肤阿米巴病,Treatment_of_department,涂片
皮肤阿米巴病,Treatment_of_department,浆细胞
棘阿米巴性角膜炎,Treatment_of_department,眼标本的细菌学检查
棘阿米巴性角膜炎,Treatment_of_department,Schfrmer氏试验
棘阿米巴性角膜炎,Treatment_of_department,角膜知觉检查法
淋巴丝虫病,Treatment_of_department,寄生虫血液检查
淋巴丝虫病,Treatment_of_department,皮内试验
淋巴丝虫病,Treatment_of_department,尿脂肪
妊娠合并水痘感染,Treatment_of_department,血清单纯疱疹病毒抗体
妊娠合并水痘感染,Treatment_of_department,单纯疱疹病毒
肠道病毒71型感染,Treatment_of_department,脑电图
肠道病毒71型感染,Treatment_of_department,血清学反应
妊娠合并肺结核,Treatment_of_department,结核菌素皮内试验
妊娠合并肺结核,Treatment_of_department,直接涂片检查
妊娠合并肺结核,Treatment_of_department,胸部平片
慢性黏膜皮肤念珠菌病,Treatment_of_department,免疫学检查
慢性黏膜皮肤念珠菌病,Treatment_of_department,真菌组织病理学
慢性黏膜皮肤念珠菌病,Treatment_of_department,吞噬白色念珠菌功能试验
马尔尼菲青霉病,Treatment_of_department,真菌培养
马尔尼菲青霉病,Treatment_of_department,胸部平片
肺宫崎肺吸虫症,Treatment_of_department,肺吸虫皮内试验
肺宫崎肺吸虫症,Treatment_of_department,嗜酸性粒细胞数
肺宫崎肺吸虫症,Treatment_of_department,胸透
结膜结核病,Treatment_of_department,细胞组织化学染色
革兰阳性球菌和革兰阴性杆菌性巩膜炎,Treatment_of_department,眼标本的细菌学检查
革兰阳性球菌和革兰阴性杆菌性巩膜炎,Treatment_of_department,巩膜检查法
嗜人T淋巴细胞Ⅰ型所致的葡萄膜炎,Treatment_of_department,眼底荧光血管造影
嗜人T淋巴细胞Ⅰ型所致的葡萄膜炎,Treatment_of_department,裂隙灯
麻疹病毒肺炎,Treatment_of_department,血凝抑制试验
麻疹病毒肺炎,Treatment_of_department,病毒感染免疫检测
麻疹病毒肺炎,Treatment_of_department,胸透
膜性结膜炎,Treatment_of_department,结膜的检查
血吸虫尾蚴性皮炎,Treatment_of_department,环卵沉淀试验
血吸虫尾蚴性皮炎,Treatment_of_department,皮内试验
血吸虫尾蚴性皮炎,Treatment_of_department,血吸虫间接血凝试验
人类免疫缺陷病毒所致葡萄膜炎,Treatment_of_department,眼底检查
人类免疫缺陷病毒所致葡萄膜炎,Treatment_of_department,眼科检查
人类免疫缺陷病毒所致葡萄膜炎,Treatment_of_department,视力
单纯疱疹性葡萄膜炎,Treatment_of_department,聚合酶链反应技术
布氏菌肺炎,Treatment_of_department,迟发性皮肤变态反应
布氏菌肺炎,Treatment_of_department,WBC
布氏菌肺炎,Treatment_of_department,布氏杆菌凝集试验
麻风性葡萄膜炎,Treatment_of_department,FLA-ABS试验
内脏血吸虫炎,Treatment_of_department,肝功能
内脏血吸虫炎,Treatment_of_department,支气管镜
内脏血吸虫炎,Treatment_of_department,脑脊液的化学检查
弓形体脑病,Treatment_of_department,血清弓形体抗体
弓形体脑病,Treatment_of_department,脑脊液的化学检查
弓形体脑病,Treatment_of_department,脑脊液一般性状
莱姆病性巩膜炎,Treatment_of_department,眼底荧光血管造影
莱姆病性巩膜炎,Treatment_of_department,巩膜硬度
莱姆病性巩膜炎,Treatment_of_department,巩膜检查法
皮肤颌口虫病,Treatment_of_department,寄生虫检查的直接涂片法
皮肤颌口虫病,Treatment_of_department,寄生虫检查的浓聚法
皮肤颌口虫病,Treatment_of_department,嗜酸性粒细胞数
眼弓蛔虫病,Treatment_of_department,眼及眶区CT
接合菌病,Treatment_of_department,真菌培养
接合菌病,Treatment_of_department,真菌检查
接合菌病,Treatment_of_department,MRI
泌尿生殖系血吸虫病,Treatment_of_department,膀胱造影
