name,detail,info_match
牙齿矫正,包括范围较广，通常是指通过技术手段，修整齿排列不齐、、牙齿色泽异常的治疗过程。牙齿矫正有多种方法，如树脂贴面、瓷贴面、、正畸等等，要根据个人的牙齿实际情况、牙颌畸形种类等，再综合个人要求选择治疗方法，每种方法各有优缺点，不同人各有偏好，需要在检查时和医生直接交流确定方案。主要分功能性矫正和美学矫正。    1.牙齿排列不齐；  2.牙齿形态异常，如瓜子豁、牙缝、等；  3.牙齿缺失；  4.牙齿色泽异常，如氟斑牙、等。    根据病种不同，临床表现也不同，其共同点在于对外观有负面影响。牙齿排列不齐的表现在牙齿里出外进，牙齿重叠等，造成牙齿不易清洁，易患牙病。牙齿形态异常的表现在牙齿缺损不完整，与邻牙不相称，影响咀嚼和形象。牙齿色泽异常最常见的是氟斑牙和四环素牙。    需要矫正的牙齿多具有典型的临床表现，临床诊断并不困难。通过临床检查和病史多可以诊断。    牙齿矫正的治疗方法是应该重点关注的。其原则是满足美观需求的同时最大限度维持牙体组织的完整结构，保护牙龈健康；增强口腔的健康、功能及美观性，提高患者对口腔治疗的接受心理，增强信心。主要方法有树脂贴面、瓷贴面、烤瓷牙、正畸等，要充分考虑患者年龄、要求、损伤程度、治疗时间、预期效果等，具体情况具体分析再进行选择。,{'price': {'price': '￥3000'}}
大脑半球皮质切除术,一种治疗病的手术方法,{'price': {'price': ''}}
耻骨后根治性前列腺切除术,的发病在欧美等国家仅次于，在我国也有上升的趋势，以耻骨后根治术治疗前列腺癌a(ⅰ)期和b(ⅱ)期的病人可取得良好的疗效，较之经会阴的前列腺根治术收效好，并发症少。前列腺癌根治术需于术前经直肠、会阴细针穿刺活检，b型超声或证实方可施行。,{'price': {'price': ''}}
心室心肌切开切除术,切除术是心室间隔肥厚治疗方法，术后症状消失或显著减轻，差消失，主压力波形恢复正常。超声心动图和选择性左心室造影复查显示左心室腔增大，收缩期二尖瓣前瓣叶前移消失，但心房颤动仍然存在。约90%的病人术后心功能改善到1～2级。,{'price': {'price': ''}}
膝外翻切骨术,膝内、外翻畸形严重，两下肢伸直，两膝相碰时，单侧外翻畸形者两踝间距在5cm以上，双侧畸形在10cm以上;或两踝相碰，单侧内翻畸形两膝间距>5cm;双侧畸形的>10cm以上，引起行走困难或膝者均应施行切骨矫形术。,{'price': {'price': ''}}
经腹、会阴直肠肛管根治切除术,是治疗直肠较常用的一种手术。切除范围较大，包括全部直肠及其固有筋膜内的组织，大部分乙状及其系膜和淋巴组织，主前肠系膜下血管根部以下的淋巴组织、盆腔底部腹膜、直肠侧韧带、肛提肌、肛门括约肌、坐骨直肠间隙的淋巴组织、肛管和肛门周围等(图1)。对有淋巴结转移的，应尽量彻底切除，即将肛提肌从其壁附着处切断，同时清除坐骨直肠间隙内的组织。在女性，在、阴道已被累及，亦应同时切除。,{'price': {'price': ''}}
腱鞘巨细胞瘤切除术,(giant cell tumor of the tendon sheath)的呈坚实性无痛性肿块，，通常小于3cm，发生于手指和手部，足趾部少见。青年人多见，女多于男。肿瘤可侵蚀邻近骨骼。约25%病例切除后复发，极罕见的恶性腱鞘巨细胞瘤亦有过报告。另一个腱鞘瘤即腱鞘fibroma of the tendon sheath可能为腱鞘巨细胞的亚型也侵犯手指和手的屈侧肌腱，临床形态与巨细胞腱鞘瘤相同，平均发病年龄为30岁，较巨细胞腱鞘瘤发病年龄轻。,{'price': {'price': ''}}
健侧颈7神经移位术,神经移位修复术(transposition of nerve)是指受损神经近端破坏严重无法采用其他方法修复时，通过手术，将另一正常神经切断，将其近端与受损神经远端进行修复吻合，使之获得功能代偿。这种手术要求以运动神经修复运动神经损伤，以感觉神经修复感觉神经损伤，这样可最大限度地确保神经再生，重建正常功能支配;另外，也要求在供体神经的选择上要考虑到尽量减轻因供区神经缺失而造成的功能缺失。由于供体神经与受体神经原有支配功能不同，移位缝合后其中枢支配及调控需有一适应和功能重组与协调过程。实践证明，中枢神经功能支配的可塑性在儿童优于成人，从事手部精细操作的患者可塑性优于一般体力劳动者，这一点在选择病例时值得注意。也正是基于以上原因，对于需要恢复协调的随意运能的神经，最好是采用支配协同肌的神经束进行吻合。对于神经移位术中神经缺损较长的病例，为保证神经无张力吻合，仍可采取神经移植术进行神经修复。这种神经移植也必须遵循运动神经与运动神经移植、感觉神经与感觉神经移植的原则，方可保证手术效果。  神经移位是指牺牲一少部分次要神经功能，去恢复受区神经肌肉更重要的功能，即将一些次要的未受损伤的神经直接或通过神经桥接移植与受损伤神经远端吻合。,{'price': {'price': ''}}
疝修补术,主要是指疝修补手术，是将缺损的两端用锋线强行拉拢，以修补缺损；由于外科常见的疝气分为气（多由于肌肉筋膜薄弱或先天腹壁缺损所造成）及伤口疝气（腹部手术引发）， 所以疝气的治疗以手术为主，腹股沟疝气采局部或半身麻醉，伤口疝气则多采全身麻醉。,{'price': {'price': '￥1000-￥2790'}}
心包膜切除术,治疗的一种手术方法。,{'price': {'price': ''}}
输尿管套篮取石术,套篮取石术有一定的危险，手术者必须遵守一定的规则以减少危险。①宽度必须小于0.5cm;②限于下段的结石;③为期不到3个月。  套篮应该是：①抽拔外鞘使套篮张开;②使用时套篮需全部张开。  不可：①在输尿管内关闭套篮：②牵拉套环或套篮。,{'price': {'price': ''}}
经十二指肠十二指肠乳头括约肌成形术,十二指肠乳头括约肌成形术的目的主要是解决胆总管下端狭窄或阻塞所引起的胆流障碍。手术的方法是切开胆道括约肌的所有纤维，并楔形切除一部分，再把十二指肠粘膜缝合，是扩大胆总管下端，沟通胆总管与十二指肠的手术。,{'price': {'price': '￥1700'}}
半腱肌-股二头肌腱袢腘静脉瓣膜代替术,人在行走时，半腱肌和是交错进行收缩和松弛的。在摆动相时，半腱肌处于收缩状态，而腓肠肌处于松弛状态。深瓣膜功能不全患者在该时期即出现血液倒流。利用半腱肌和股二头肌缝合的u形腱袢在行走时的交替收缩与松弛，不断对腘静脉产生滑动压迫作用，从而阻断血液逆流。,{'price': {'price': ''}}
Hartmann 氏直肠手术,是针对体质不能耐受根治性手术的患者，进行上段拉出体外造口，中段(肿瘤所在部位)切除，下段(肿瘤以下至肛门处)封闭的手术方式。,{'price': {'price': ''}}
大脑联合切断术,治疗的一种手术方法,{'price': {'price': '￥520'}}
尺骨远侧部分截除术,尺骨远段畸形愈合后，桡尺下关节发生位可引起损伤性关节炎;少儿期桡骨远端骨骺骨折将影响骺的发育，以致尺骨远端突出，同样可发生桡尺下。以上情况都会使桡尺下关节及腕关节功能发生障碍，简单有效的办法是将尺骨远段切除。临床上这一手术多用于此类疾病及尺骨远端的肿瘤。,{'price': {'price': '￥230-￥2000'}}
右半肝切除术,该手术成功率不高，因为血运丰富，结构复杂，切面易出血，故腹腔镜肝切除发展缓慢，仅少数大的医疗机构有能力开展，而且切除范围多局限于左肝外侧叶和肝第Ⅳ、Ⅴ、Ⅵ段的。因腹腔镜难度大，风险大，需要具备成熟的腹腔镜肝切除及开放肝切除技术才能顺利完成，国外仅有几例成功的报道。,{'price': {'price': '￥2200'}}
幽门括约肌切开术,先天性幽门肥厚性狭窄的婴儿，经非手术治疗无效，应行。,{'price': {'price': ''}}
皮条埋藏尿道成形术,是指男性的尿道口不是开在阴茎的最前端，而是位于龟头下方、阴茎腹侧、阴茎根部或会阴部。常伴有阴茎弯曲和下降不全()，有的男孩须蹲位排尿，更有的难辨男女，给家庭带来极大痛苦。  尿道下裂并不少见，大约每300名男孩中即有1人。其中除开口在龟头下者不必手术矫治外，其余如不矫治，可影响阴茎发育或导致不育。,{'price': {'price': '￥1800'}}
迷走神经干切断术,病的发病原因比较复杂，为多方面因素综合作用所引起，但其中以精神和神经性因素起主要作用。各种原因引起的精神和刺激，可以使过度兴奋或，以致使皮层和皮层下中枢协调失常，进而引起，表现为功能异常。一般认为病人的迷走神经功能纤维功能低下，引起幽门、窦部郁滞、窦相酸分泌;而病人的迷走神经功能常呈亢进状态，引起乙酰胆碱的释放，直接刺激胃壁细胞产生胃酸。同时，也刺激窦部，引起迷走-胃窦相的促胃液素分泌，间接地产生胃酸。窦部还可直接受食物和碱性粘液的刺激而分泌促胃液素，引起局部胃窦相的胃酸分泌。  根据上述观点，多年来许多医务工作者主张用迷走神经切断来治疗十二指肠溃疡，既可降低胃酸，减少溃疡复发，又能避免小胃症状、等胃次全切除术后的并发症。而对胃溃疡病人，主要表现局部胃窦相分泌，胃酸并不很高，故主张单纯切除窦部或作半胃切除即可，不需切断迷走神经。  迷走神经切断术治疗十二指肠溃疡不能作为一个独立的手术来施行，它必须与胃引流术或胃部分切除术相结合，才能达到有效的治疗目的。胃的附加手术有，幽门成形术，胃窦部切除术和半胃切除术等[图1 ⑴～⑷]。,{'price': {'price': '￥1770'}}
经直肠大肠息肉切除术,是指肠腔内黏膜表面的隆起病变，大多见于直肠和乙状。一般行经直肠切除术治疗。,{'price': {'price': ''}}
经胸食管下段和胃底曲张静脉缝扎术,用直接造影的方法证实，食管的引流由左下静脉处开始，最低达底部。因此，必须将左肺下静脉平面以下胃底部范围内的曲张静脉完全去除，尤其是裂孔以上10～12cm内的食管静脉完全去除，才能真正达到门奇静脉断流的目的。也只有用经胸食管下段和胃底曲张静脉缝扎的手术才能做到此点。,{'price': {'price': '￥2400'}}
经会阴十形切开肛门成形术,属于手术，方式选择由所患畸形类型决定，手术时间选择由合并管与否来决定。,{'price': {'price': '￥2000'}}
经会阴肛门成形术,属于手术，方式选择由所患畸形类型决定，手术时间选择由合并管与否来决定。,{'price': {'price': '￥1000'}}
结肠造口术,所谓造口是指外科医生为了治疗某些肠道疾病(如、溃性等)而在腹壁上所做的人为开口，并将一段肠管拉出开口外，翻转缝于腹壁，从而形成了肠造口。其作用就是代替原来的会阴部肛门行使排便功能，实际上就是粪便出口的改道，对整体的消化功能影响不大。,{'price': {'price': '￥3000'}}
