illness_name,pathogenic_site,parts_name
喉部创伤,Treatment_of_department,咽喉
老年人垂体瘤,Treatment_of_department,颅脑
心肌梗塞并发二尖瓣关闭不全,Treatment_of_department,心脏
腹主动脉血栓形成综合征,Treatment_of_department,腹部
腹主动脉血栓形成综合征,Treatment_of_department,血液血管
小儿脑血管畸形,Treatment_of_department,颅脑
小儿脑血管畸形,Treatment_of_department,血液血管
腘动脉瘤,Treatment_of_department,下肢
腘动脉瘤,Treatment_of_department,血液血管
肾周脓肿,Treatment_of_department,肾
前牙深覆盖,Treatment_of_department,口
支气管源性囊肿,Treatment_of_department,肺
支气管源性囊肿,Treatment_of_department,肺
胸主动脉瘤,Treatment_of_department,胸部
胸主动脉瘤,Treatment_of_department,血液血管
继发性胆总管结石,Treatment_of_department,胆
原发性下肢深静脉瓣膜关闭不全,Treatment_of_department,下肢
原发性下肢深静脉瓣膜关闭不全,Treatment_of_department,血液血管
跖骨疲劳性骨折,Treatment_of_department,足部
跖骨疲劳性骨折,Treatment_of_department,下肢骨
小儿动脉导管未闭,Treatment_of_department,心脏
新生儿肺不张,Treatment_of_department,肺
费尔蒂综合征,Treatment_of_department,关节
费尔蒂综合征,Treatment_of_department,血液血管
费尔蒂综合征,Treatment_of_department,脾
闭孔疝,Treatment_of_department,腹部
闭孔疝,Treatment_of_department,盆腔
乙状结肠间疝,Treatment_of_department,盆腔
结肠粪性穿孔,Treatment_of_department,肠
尺桡骨干双骨折,Treatment_of_department,上肢骨
先天性胫骨假关节,Treatment_of_department,下肢骨
断肢再植,Treatment_of_department,上肢
断肢再植,Treatment_of_department,下肢
多骨纤维发育不良,Treatment_of_department,骨
多骨纤维发育不良,Treatment_of_department,皮肤
胫后神经痛,Treatment_of_department,小腿
胫后神经痛,Treatment_of_department,周围神经系统
小儿结节性甲状腺肿,Treatment_of_department,甲状腺
上颈椎不稳症,Treatment_of_department,颈部
上颈椎不稳症,Treatment_of_department,脊柱
上颈椎不稳症,Treatment_of_department,关节
眼烧伤,Treatment_of_department,眼
口底多间隙感染,Treatment_of_department,口
肠系膜上动脉血栓形成,Treatment_of_department,肠系膜
肠系膜上动脉血栓形成,Treatment_of_department,血液血管
重复尿道,Treatment_of_department,尿道
电灼伤,Treatment_of_department,全身
半乳糖血症,Treatment_of_department,全身
Mirizzi综合征,Treatment_of_department,胆
单侧关节突关节脱位,Treatment_of_department,颈部
单侧关节突关节脱位,Treatment_of_department,脊柱
电脑病,Treatment_of_department,其他
叶酸缺乏症,Treatment_of_department,血液血管
叶酸缺乏症,Treatment_of_department,子宫
叶酸缺乏症,Treatment_of_department,心脏
妊娠合并急性胰腺炎,Treatment_of_department,胰腺
妊娠合并急性胰腺炎,Treatment_of_department,女性生殖
空调病,Treatment_of_department,全身
椎管狭窄症,Treatment_of_department,全身
扁平足,Treatment_of_department,足部
手术后反流性胃炎,Treatment_of_department,胃
毛细血管或静脉血栓形成,Treatment_of_department,血液血管
毛细血管或静脉血栓形成,Treatment_of_department,面部
结肠息肉和息肉病,Treatment_of_department,肠
老年性心瓣膜病,Treatment_of_department,心脏
肝动脉瘤,Treatment_of_department,肝
肝动脉瘤,Treatment_of_department,血液血管
第一掌骨基部骨折,Treatment_of_department,上肢骨
外伤性乳房脂肪坏死,Treatment_of_department,乳房
外伤性乳房脂肪坏死,Treatment_of_department,淋巴
胆道运动功能障碍,Treatment_of_department,胆
椎间盘钙化症,Treatment_of_department,脊柱
椎间盘钙化症,Treatment_of_department,关节
冠状动脉瘤,Treatment_of_department,心脏
冠状动脉瘤,Treatment_of_department,血液血管
先天性非溶血性黄疸,Treatment_of_department,肝
先天性非溶血性黄疸,Treatment_of_department,胆
非哺乳期乳晕部瘘管,Treatment_of_department,乳房
胃平滑肌肉瘤,Treatment_of_department,胃
小儿房间隔缺损,Treatment_of_department,心脏
急性单纯外伤性腰腿痛,Treatment_of_department,腰部
急性单纯外伤性腰腿痛,Treatment_of_department,下肢
脐尿管囊肿,Treatment_of_department,腹部
脐尿管囊肿,Treatment_of_department,尿道
胫骨骨折,Treatment_of_department,小腿
胫骨骨折,Treatment_of_department,下肢骨
纵隔囊肿,Treatment_of_department,纵膈
前牙反合,Treatment_of_department,口
肛管内括约肌痉挛性收缩,Treatment_of_department,肛门
肛管内括约肌痉挛性收缩,Treatment_of_department,肌肉
脊髓血管畸形,Treatment_of_department,脊髓
脊髓血管畸形,Treatment_of_department,血液血管
急性化脓性关节炎,Treatment_of_department,关节
急性化脓性胆管炎,Treatment_of_department,胆
大脑大静脉瘤,Treatment_of_department,颅脑
大脑大静脉瘤,Treatment_of_department,血液血管
下腰椎不稳症,Treatment_of_department,腰部
下腰椎不稳症,Treatment_of_department,脊柱
下腰椎不稳症,Treatment_of_department,关节
手部屈指肌腱损伤,Treatment_of_department,手部
手部屈指肌腱损伤,Treatment_of_department,关节
乙状结肠扭转,Treatment_of_department,肠
原发性腹膜炎,Treatment_of_department,腹膜
拇指掌指关节尺侧侧副韧带损伤,Treatment_of_department,手部
拇指掌指关节尺侧侧副韧带损伤,Treatment_of_department,上肢骨
拇指掌指关节尺侧侧副韧带损伤,Treatment_of_department,关节
假性肠梗阻,Treatment_of_department,肠
假性肠梗阻,Treatment_of_department,周围神经系统
假性肠梗阻,Treatment_of_department,肌肉
纵隔炎,Treatment_of_department,纵膈
先天性肝囊肿,Treatment_of_department,肝
胆囊-结肠肝曲粘连综合征,Treatment_of_department,胆
胆囊-结肠肝曲粘连综合征,Treatment_of_department,肝
脓胸,Treatment_of_department,胸部
小儿精神发育迟缓,Treatment_of_department,其他
小儿精神发育迟缓,Treatment_of_department,心理
桡骨、尺骨茎突骨折,Treatment_of_department,上肢骨
小肠瘘,Treatment_of_department,肠
肠系膜囊肿,Treatment_of_department,肠系膜
鳃裂瘘管,Treatment_of_department,颈部
致死性肝内胆汁淤积综合征,Treatment_of_department,肝
胸骨骨髓炎,Treatment_of_department,胸部
胸骨骨髓炎,Treatment_of_department,其他骨
脐膨出,Treatment_of_department,腹部
非肾上腺素增生性假两性畸形,Treatment_of_department,子宫
非肾上腺素增生性假两性畸形,Treatment_of_department,其他
桡骨小头骨折,Treatment_of_department,上肢骨
食管类癌,Treatment_of_department,食管
肠道气囊肿症,Treatment_of_department,肠
单侧肺气肿,Treatment_of_department,肺
周围动脉栓塞,Treatment_of_department,下肢
周围动脉栓塞,Treatment_of_department,上肢
自发性蛛网膜下腔出血,Treatment_of_department,颅脑
自发性蛛网膜下腔出血,Treatment_of_department,血液血管
遗传性血管性水肿,Treatment_of_department,血液血管
先天性动静脉瘘,Treatment_of_department,血液血管
造口旁疝,Treatment_of_department,腹部
小儿颅面骨畸形综合征,Treatment_of_department,颅骨
小儿颅面骨畸形综合征,Treatment_of_department,面部
小儿颅面骨畸形综合征,Treatment_of_department,眼
风湿性二尖瓣关闭不全,Treatment_of_department,心脏
膈下脓肿,Treatment_of_department,腹部
甲状腺钙化,Treatment_of_department,甲状腺
腹壁硬纤维瘤,Treatment_of_department,腹部
腹壁硬纤维瘤,Treatment_of_department,肌肉
月骨脱位,Treatment_of_department,前臂
月骨脱位,Treatment_of_department,上肢骨
成人多囊肾,Treatment_of_department,肾
尿道创伤,Treatment_of_department,尿道
樱桃状血管瘤,Treatment_of_department,血液血管
吞气症,Treatment_of_department,胃
肠系膜淋巴结炎,Treatment_of_department,肠系膜
肠系膜淋巴结炎,Treatment_of_department,淋巴
肺隔离症,Treatment_of_department,肺
乳腺囊性增生病,Treatment_of_department,乳房
前列腺痛,Treatment_of_department,前列腺
主动脉瓣关闭不全,Treatment_of_department,心脏
颌下间隙感染,Treatment_of_department,口
钝挫伤,Treatment_of_department,全身
坐骨直肠窝脓肿,Treatment_of_department,臀部
纵隔气肿,Treatment_of_department,纵膈
尿道与阴茎结核,Treatment_of_department,阴茎
尿道与阴茎结核,Treatment_of_department,尿道
下肢动脉硬化闭塞症,Treatment_of_department,下肢
下肢动脉硬化闭塞症,Treatment_of_department,血液血管
颈动脉窦综合征,Treatment_of_department,颈部
颈动脉窦综合征,Treatment_of_department,血液血管
人为脂膜炎,Treatment_of_department,皮肤
稻农皮炎,Treatment_of_department,皮肤
皮肤骨髓纤维化,Treatment_of_department,皮肤
皮肤骨髓纤维化,Treatment_of_department,骨髓
婴儿臀部肉芽肿,Treatment_of_department,臀部
黑布拉痒疹,Treatment_of_department,皮肤
皮肤T细胞淋巴样增生,Treatment_of_department,皮肤
人面疮,Treatment_of_department,面部
慢性膀胱炎,Treatment_of_department,膀胱
阿洪病,Treatment_of_department,手部
胃溃疡性穿孔,Treatment_of_department,胃
亚急性感染性心内膜炎,Treatment_of_department,心脏
幼年型疱疹样皮炎,Treatment_of_department,皮肤
脊髓小脑变性症,Treatment_of_department,颅脑
肝脏局灶性结节性增生,Treatment_of_department,肝
创伤性肘关节炎,Treatment_of_department,肘部
创伤性肘关节炎,Treatment_of_department,关节
下疳样脓皮病,Treatment_of_department,皮肤
乳溢,Treatment_of_department,乳房
室性心动过速,Treatment_of_department,心脏
尺桡骨干骨折,Treatment_of_department,上肢骨
会阴疝,Treatment_of_department,腹部
会阴疝,Treatment_of_department,会阴部
脊椎病,Treatment_of_department,脊柱
麻痹性肠梗阻,Treatment_of_department,肠
麻痹性肠梗阻,Treatment_of_department,周围神经系统
髂骨致密性骨炎,Treatment_of_department,盆骨
髂骨致密性骨炎,Treatment_of_department,关节
妊娠合并巨细胞病毒感染,Treatment_of_department,女性生殖
新生儿佝偻病,Treatment_of_department,骨
绝经期尿路感染,Treatment_of_department,肾
绝经期尿路感染,Treatment_of_department,膀胱
绝经期尿路感染,Treatment_of_department,女性生殖
坏死性筋膜炎,Treatment_of_department,皮肤
坏死性筋膜炎,Treatment_of_department,全身
心肌病,Treatment_of_department,心脏
贲门失弛缓症,Treatment_of_department,胃
血栓闭塞性脉管炎,Treatment_of_department,血液血管
血栓闭塞性脉管炎,Treatment_of_department,上肢
血栓闭塞性脉管炎,Treatment_of_department,下肢
预激综合征,Treatment_of_department,心脏
胃节律紊乱综合征,Treatment_of_department,胃
软骨发育不全,Treatment_of_department,骨
踝关节扭伤,Treatment_of_department,关节
血管性帕金森综合征,Treatment_of_department,颅脑
血管性帕金森综合征,Treatment_of_department,血液血管
低血糖综合症,Treatment_of_department,肝
低血糖综合症,Treatment_of_department,胰腺
囊性肾病,Treatment_of_department,肾
锥体外系疾病,Treatment_of_department,颅脑
锥体外系疾病,Treatment_of_department,肌肉
家族性结肠息肉,Treatment_of_department,肠
颈型颈椎病,Treatment_of_department,颈部
颈型颈椎病,Treatment_of_department,脊柱
颈型颈椎病,Treatment_of_department,关节
小儿继发性免疫缺陷病,Treatment_of_department,免疫系统
小儿继发性免疫缺陷病,Treatment_of_department,血液血管
头皮血肿,Treatment_of_department,颅脑
先天性斜颈,Treatment_of_department,颈部
先天性斜颈,Treatment_of_department,脊柱
先天性斜颈,Treatment_of_department,关节
胃脂肪瘤,Treatment_of_department,胃
氟骨症,Treatment_of_department,骨
外伤性白内障,Treatment_of_department,眼
髌股关节软骨损伤,Treatment_of_department,膝部
髌股关节软骨损伤,Treatment_of_department,关节
呼吸性细支气管炎间质肺病,Treatment_of_department,肺
直肠闭锁,Treatment_of_department,肠
闭合性气胸,Treatment_of_department,胸部
门静脉高压症,Treatment_of_department,血液血管
紫外线过敏,Treatment_of_department,皮肤
新生儿暂时性脓疱性黑变病,Treatment_of_department,皮肤
小儿雅司病,Treatment_of_department,皮肤
小儿雅司病,Treatment_of_department,骨
锑及其化合物引起的皮肤病,Treatment_of_department,皮肤
金属性变色,Treatment_of_department,皮肤
原发性皮肤免疫细胞瘤,Treatment_of_department,皮肤
小儿烹调综合征,Treatment_of_department,腹部
小儿烹调综合征,Treatment_of_department,血液血管
小儿烹调综合征,Treatment_of_department,周围神经系统
四肢淋巴水肿,Treatment_of_department,血液血管
四肢淋巴水肿,Treatment_of_department,上肢
四肢淋巴水肿,Treatment_of_department,下肢
塞泽里综合征,Treatment_of_department,皮肤
塞泽里综合征,Treatment_of_department,血液血管
原藻病,Treatment_of_department,皮肤
原藻病,Treatment_of_department,口
原藻病,Treatment_of_department,鼻
甲状腺舌管囊肿与瘘,Treatment_of_department,甲状腺
胆囊腺肌增生病,Treatment_of_department,胆
小儿先天性光敏感性卟啉症,Treatment_of_department,皮肤
高血压性心肌病,Treatment_of_department,心脏
高血压性心肌病,Treatment_of_department,血液血管
梅勒尼坏疽,Treatment_of_department,皮肤
芽生菌病样脓皮病,Treatment_of_department,皮肤
继发性系统性淀粉样变,Treatment_of_department,皮肤
继发性系统性淀粉样变,Treatment_of_department,全身
慢性乳头状溃疡性脓皮病,Treatment_of_department,皮肤
